shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
canonical-8000013,42.346274,-71.141088,170007,
canonical-8000013,42.345791,-71.141392,170008,
canonical-8000013,42.345645,-71.141498,170009,
canonical-8000013,42.345555,-71.141552,170010,
canonical-8000013,42.345329,-71.141687,170011,
canonical-8000013,42.344579,-71.142200,170012,
canonical-8000013,42.344276,-71.142425,170013,
canonical-8000013,42.343847,-71.142716,170014,
canonical-8000013,42.343821,-71.142733,170015,
canonical-8000013,42.343821,-71.142733,180001,
canonical-8000013,42.343473,-71.142965,180002,
canonical-8000013,42.343190,-71.143177,180003,
canonical-8000013,42.342954,-71.143380,180004,
canonical-8000013,42.342797,-71.143525,180005,
canonical-8000013,42.342645,-71.143697,180006,
canonical-8000013,42.342486,-71.143890,180007,
canonical-8000013,42.342220,-71.144285,180008,
canonical-8000013,42.342097,-71.144508,180009,
canonical-8000013,42.341958,-71.144797,180010,
canonical-8000013,42.341813,-71.145152,180011,
canonical-8000013,42.341713,-71.145472,180012,
canonical-8000013,42.341642,-71.145714,180013,
canonical-8000013,42.341594,-71.145941,180014,
canonical-8000013,42.341558,-71.146190,180015,
canonical-8000013,42.341558,-71.146190,190001,
canonical-8000013,42.341538,-71.146329,190002,
canonical-8000013,42.341507,-71.146541,190003,
canonical-8000013,42.341483,-71.147011,190004,
canonical-8000013,42.341484,-71.147321,190005,
canonical-8000013,42.341495,-71.147850,190006,
canonical-8000013,42.341508,-71.148073,190007,
canonical-8000013,42.341487,-71.148569,190008,
canonical-8000013,42.341446,-71.148888,190009,
canonical-8000013,42.341406,-71.149132,190010,
canonical-8000013,42.341320,-71.149444,190011,
canonical-8000013,42.341180,-71.149864,190012,
canonical-8000013,42.341014,-71.150242,190013,
canonical-8000013,42.340790,-71.150644,190014,
canonical-8000013,42.340774,-71.150668,190015,
canonical-8000013,42.340774,-71.150668,200001,
canonical-8000013,42.340461,-71.151125,200002,
canonical-8000013,42.340176,-71.151481,200003,
canonical-8000013,42.340040,-71.151635,200004,
canonical-8000013,42.339871,-71.151797,200005,
canonical-8000013,42.339689,-71.151956,200006,
canonical-8000013,42.339514,-71.152081,200007,
canonical-8000013,42.339268,-71.152245,200008,
canonical-8000013,42.339086,-71.152337,200009,
canonical-8000013,42.338886,-71.152450,200010,
canonical-8000013,42.338690,-71.152546,200011,
canonical-8000013,42.338560,-71.152638,200012,
canonical-8000013,42.338329,-71.152839,200013,
canonical-8000013,42.338300,-71.152872,200014,
canonical-8000013,42.338225,-71.152959,200015,
canonical-8000013,42.338127,-71.153088,200016,
canonical-8000013,42.338127,-71.153088,210001,
canonical-8000013,42.338126,-71.153088,210002,
canonical-8000013,42.338111,-71.153100,210003,
canonical-8000013,42.338049,-71.153216,210004,
canonical-8000013,42.338020,-71.153317,210005,
canonical-8000013,42.338000,-71.153425,210006,
canonical-8000013,42.338073,-71.153922,210007,
canonical-8000013,42.338102,-71.154047,210008,
canonical-8000013,42.338167,-71.154270,210009,
canonical-8000013,42.338235,-71.154473,210010,
canonical-8000013,42.338483,-71.155014,210011,
canonical-8000013,42.338834,-71.155746,210012,
canonical-8000013,42.339024,-71.156130,210013,
canonical-8000013,42.339194,-71.156521,210014,
canonical-8000013,42.339306,-71.156802,210015,
canonical-8000013,42.339446,-71.157241,210016,
canonical-8000013,42.339575,-71.157676,210017,
canonical-8000013,42.339575,-71.157676,220001,
canonical-8000013,42.339611,-71.157797,220002,
canonical-8000013,42.339712,-71.158181,220003,
canonical-8000013,42.339771,-71.158462,220004,
canonical-8000013,42.339890,-71.159123,220005,
canonical-8000013,42.339950,-71.159575,220006,
canonical-8000013,42.339995,-71.159980,220007,
canonical-8000013,42.340025,-71.160467,220008,
canonical-8000013,42.340043,-71.161462,220009,
canonical-8000013,42.340099,-71.163529,220010,
canonical-8000013,42.340093,-71.164420,220011,
canonical-8000013,42.340078,-71.164873,220012,
canonical-8000013,42.340037,-71.165419,220013,
canonical-8000013,42.339980,-71.165973,220014,
canonical-8000013,42.339988,-71.166278,220015,
canonical-8000013,42.339999,-71.166399,220016,
canonical-8000013,42.340020,-71.166556,220017,
canonical-8000013,42.340020,-71.166556,220018,
canonical-8000015,42.328341,-71.110095,10001,
canonical-8000015,42.328357,-71.110080,10002,
canonical-8000015,42.328382,-71.110069,10003,
canonical-8000015,42.328463,-71.110090,10004,
canonical-8000015,42.328501,-71.110119,10005,
canonical-8000015,42.328555,-71.110188,10006,
canonical-8000015,42.328613,-71.110250,10007,
canonical-8000015,42.328731,-71.110415,10008,
canonical-8000015,42.328823,-71.110545,10009,
canonical-8000015,42.328980,-71.110743,10010,
canonical-8000015,42.329172,-71.110846,10011,
canonical-8000015,42.329528,-71.111021,10012,
canonical-8000015,42.330015,-71.111255,10013,
canonical-8000015,42.330140,-71.111304,10014,
canonical-8000015,42.330140,-71.111304,20001,
canonical-8000015,42.330784,-71.111554,20002,
canonical-8000015,42.331695,-71.111894,20003,
canonical-8000015,42.331695,-71.111894,30001,
canonical-8000015,42.331804,-71.111935,30002,
canonical-8000015,42.331939,-71.111978,30003,
canonical-8000015,42.331972,-71.111972,30004,
canonical-8000015,42.332000,-71.111943,30005,
canonical-8000015,42.332091,-71.111807,30006,
canonical-8000015,42.332184,-71.111667,30007,
canonical-8000015,42.332266,-71.111518,30008,
canonical-8000015,42.332384,-71.111349,30009,
canonical-8000015,42.332523,-71.111143,30010,
canonical-8000015,42.332760,-71.110745,30011,
canonical-8000015,42.332830,-71.110585,30012,
canonical-8000015,42.332906,-71.110429,30013,
canonical-8000015,42.333038,-71.110158,30014,
canonical-8000015,42.333089,-71.109987,30015,
canonical-8000015,42.333133,-71.109860,30016,
canonical-8000015,42.333142,-71.109815,30017,
canonical-8000015,42.333159,-71.109698,30018,
canonical-8000015,42.333159,-71.109698,40001,
canonical-8000015,42.333176,-71.109587,40002,
canonical-8000015,42.333190,-71.109356,40003,
canonical-8000015,42.333193,-71.109078,40004,
canonical-8000015,42.333203,-71.108799,40005,
canonical-8000015,42.333203,-71.108520,40006,
canonical-8000015,42.333220,-71.108198,40007,
canonical-8000015,42.333230,-71.107447,40008,
canonical-8000015,42.333226,-71.107036,40009,
canonical-8000015,42.333233,-71.106898,40010,
canonical-8000015,42.333257,-71.106715,40011,
canonical-8000015,42.333332,-71.106456,40012,
canonical-8000015,42.333408,-71.106247,40013,
canonical-8000015,42.333561,-71.105937,40014,
canonical-8000015,42.333643,-71.105812,40015,
canonical-8000015,42.333695,-71.105713,40016,
canonical-8000015,42.333695,-71.105713,50001,
canonical-8000015,42.333830,-71.105456,50002,
canonical-8000015,42.334000,-71.105107,50003,
canonical-8000015,42.334079,-71.104901,50004,
canonical-8000015,42.334178,-71.104641,50005,
canonical-8000015,42.334178,-71.104641,60001,
canonical-8000015,42.334207,-71.104567,60002,
canonical-8000015,42.334303,-71.104357,60003,
canonical-8000015,42.334521,-71.103800,60004,
canonical-8000015,42.334554,-71.103719,60005,
canonical-8000015,42.335021,-71.102494,60006,
canonical-8000015,42.335123,-71.102206,60007,
canonical-8000015,42.335347,-71.101500,60008,
canonical-8000015,42.335424,-71.101283,60009,
canonical-8000015,42.335639,-71.100734,60010,
canonical-8000015,42.335790,-71.100376,60011,
canonical-8000015,42.335869,-71.100168,60012,
canonical-8000015,42.335917,-71.100058,60013,
canonical-8000015,42.335917,-71.100058,70001,
canonical-8000015,42.336149,-71.099515,70002,
canonical-8000015,42.336382,-71.098892,70003,
canonical-8000015,42.337005,-71.097302,70004,
canonical-8000015,42.337513,-71.096018,70005,
canonical-8000015,42.337705,-71.095491,70006,
canonical-8000015,42.337705,-71.095491,80001,
canonical-8000015,42.337832,-71.095143,80002,
canonical-8000015,42.338306,-71.094008,80003,
canonical-8000015,42.338440,-71.093675,80004,
canonical-8000015,42.338798,-71.092750,80005,
canonical-8000015,42.338912,-71.092417,80006,
canonical-8000015,42.339065,-71.092016,80007,
canonical-8000015,42.339318,-71.091392,80008,
canonical-8000015,42.339572,-71.090735,80009,
canonical-8000015,42.339621,-71.090605,80010,
canonical-8000015,42.340081,-71.089470,80011,
canonical-8000015,42.340278,-71.088987,80012,
canonical-8000015,42.340367,-71.088780,80013,
canonical-8000015,42.340367,-71.088780,90001,
canonical-8000015,42.340631,-71.088168,90002,
canonical-8000015,42.340759,-71.087834,90003,
canonical-8000015,42.340908,-71.087452,90004,
canonical-8000015,42.340997,-71.087224,90005,
canonical-8000015,42.341081,-71.087026,90006,
canonical-8000015,42.341274,-71.086695,90007,
canonical-8000015,42.341388,-71.086512,90008,
canonical-8000015,42.341753,-71.086054,90009,
canonical-8000015,42.342552,-71.085100,90010,
canonical-8000015,42.342720,-71.084902,90011,
canonical-8000015,42.342944,-71.084625,90012,
canonical-8000015,42.342944,-71.084625,100001,
canonical-8000015,42.345318,-71.081698,100002,
canonical-8000015,42.345421,-71.081567,100003,
canonical-8000015,42.345421,-71.081567,110001,
canonical-8000015,42.345582,-71.081362,110002,
canonical-8000015,42.346671,-71.079935,110003,
canonical-8000015,42.346792,-71.079788,110004,
canonical-8000015,42.346950,-71.079659,110005,
canonical-8000015,42.347230,-71.079523,110006,
canonical-8000015,42.348719,-71.079145,110007,
canonical-8000015,42.348799,-71.079132,110008,
canonical-8000015,42.349354,-71.079329,110009,
canonical-8000015,42.349438,-71.079285,110010,
canonical-8000015,42.349486,-71.079188,110011,
canonical-8000015,42.349615,-71.078855,110012,
canonical-8000015,42.349747,-71.078361,110013,
canonical-8000015,42.349906,-71.077713,110014,
canonical-8000015,42.349979,-71.077446,110015,
canonical-8000015,42.349979,-71.077446,120001,
canonical-8000015,42.351757,-71.070970,120002,
canonical-8000015,42.351802,-71.070798,120003,
canonical-8000015,42.351802,-71.070798,130001,
canonical-8000015,42.352242,-71.069109,130002,
canonical-8000015,42.352427,-71.068292,130003,
canonical-8000015,42.352528,-71.067633,130004,
canonical-8000015,42.352589,-71.067135,130005,
canonical-8000015,42.352464,-71.065040,130006,
canonical-8000015,42.352481,-71.064880,130007,
canonical-8000015,42.352502,-71.064808,130008,
canonical-8000015,42.352532,-71.064751,130009,
canonical-8000015,42.352559,-71.064719,130010,
canonical-8000015,42.352559,-71.064719,140001,
canonical-8000015,42.352584,-71.064688,140002,
canonical-8000015,42.353028,-71.064543,140003,
canonical-8000015,42.353180,-71.064467,140004,
canonical-8000015,42.353351,-71.064363,140005,
canonical-8000015,42.353564,-71.064264,140006,
canonical-8000015,42.353644,-71.064166,140007,
canonical-8000015,42.353725,-71.064129,140008,
canonical-8000015,42.353896,-71.064035,140009,
canonical-8000015,42.354002,-71.063991,140010,
canonical-8000015,42.354517,-71.063713,140011,
canonical-8000015,42.354773,-71.063596,140012,
canonical-8000015,42.354897,-71.063520,140013,
canonical-8000015,42.355047,-71.063499,140014,
canonical-8000015,42.355287,-71.063349,140015,
canonical-8000015,42.355495,-71.063168,140016,
canonical-8000015,42.355624,-71.063034,140017,
canonical-8000015,42.355781,-71.062846,140018,
canonical-8000015,42.355921,-71.062690,140019,
canonical-8000015,42.356219,-71.062336,140020,
canonical-8000015,42.356333,-71.062194,140021,
canonical-8000015,42.356333,-71.062194,150001,
canonical-8000015,42.356581,-71.061887,150002,
canonical-8000015,42.356693,-71.061760,150003,
canonical-8000015,42.356805,-71.061665,150004,
canonical-8000015,42.356984,-71.061489,150005,
canonical-8000015,42.357219,-71.061218,150006,
canonical-8000015,42.357811,-71.060584,150007,
canonical-8000015,42.358080,-71.060329,150008,
canonical-8000015,42.359069,-71.059616,150009,
canonical-8000015,42.359208,-71.059508,150010,
canonical-8000015,42.359379,-71.059357,150011,
canonical-8000015,42.359379,-71.059357,160001,
canonical-8000015,42.359435,-71.059307,160002,
canonical-8000015,42.359534,-71.059220,160003,
canonical-8000015,42.359782,-71.058984,160004,
canonical-8000015,42.360846,-71.058034,160005,
canonical-8000015,42.360960,-71.057951,160006,
canonical-8000015,42.361071,-71.057935,160007,
canonical-8000015,42.361266,-71.057954,160008,
canonical-8000015,42.362562,-71.058051,160009,
canonical-8000015,42.362731,-71.058096,160010,
canonical-8000015,42.362865,-71.058119,160011,
canonical-8000015,42.362973,-71.058147,160012,
canonical-8000015,42.363030,-71.058182,160013,
canonical-8000015,42.363030,-71.058182,170001,
canonical-8000015,42.363191,-71.058281,170002,
canonical-8000015,42.363258,-71.058332,170003,
canonical-8000015,42.363465,-71.058509,170004,
canonical-8000015,42.363543,-71.058602,170005,
canonical-8000015,42.363989,-71.059097,170006,
canonical-8000015,42.365655,-71.060598,170007,
canonical-8000015,42.365655,-71.060598,180001,
canonical-8000015,42.365743,-71.060677,180002,
canonical-8000015,42.366493,-71.061417,180003,
canonical-8000015,42.366530,-71.061508,180004,
canonical-8000015,42.366551,-71.061592,180005,
canonical-8000015,42.366554,-71.061694,180006,
canonical-8000015,42.366532,-71.061902,180007,
canonical-8000015,42.366505,-71.062022,180008,
canonical-8000015,42.366446,-71.062158,180009,
canonical-8000015,42.365954,-71.063284,180010,
canonical-8000015,42.365749,-71.063754,180011,
canonical-8000015,42.365682,-71.063979,180012,
canonical-8000015,42.365646,-71.064149,180013,
canonical-8000015,42.365627,-71.064332,180014,
canonical-8000015,42.365639,-71.064413,180015,
canonical-8000015,42.365664,-71.064487,180016,
canonical-8000015,42.365810,-71.064812,180017,
canonical-8000015,42.365971,-71.065460,180018,
canonical-8000015,42.366030,-71.065719,180019,
canonical-8000015,42.366089,-71.066057,180020,
canonical-8000015,42.366204,-71.066485,180021,
canonical-8000015,42.366303,-71.066764,180022,
canonical-8000015,42.366402,-71.067014,180023,
canonical-8000015,42.366512,-71.067251,180024,
canonical-8000015,42.366616,-71.067460,180025,
canonical-8000015,42.366707,-71.067651,180026,
canonical-8000015,42.366900,-71.068029,180027,
canonical-8000015,42.366933,-71.068095,180028,
canonical-8000015,42.367366,-71.068936,180029,
canonical-8000015,42.367649,-71.069576,180030,
canonical-8000015,42.367649,-71.069576,190001,
canonical-8000015,42.367683,-71.069654,190002,
canonical-8000015,42.367917,-71.070106,190003,
canonical-8000015,42.368429,-71.071138,190004,
canonical-8000015,42.368968,-71.072176,190005,
canonical-8000015,42.369377,-71.072975,190006,
canonical-8000015,42.369657,-71.073517,190007,
canonical-8000015,42.370240,-71.074681,190008,
canonical-8000015,42.370315,-71.074840,190009,
canonical-8000015,42.370578,-71.075403,190010,
canonical-8000015,42.371012,-71.075941,190011,
canonical-8000015,42.371250,-71.076109,190012,
canonical-8000015,42.371261,-71.076118,190013,
canonical-8000015,42.371261,-71.076118,200001,
canonical-8000015,42.371409,-71.076236,200002,
canonical-8000015,42.371525,-71.076329,200003,
canonical-8000015,42.371613,-71.076413,200004,
canonical-8000015,42.371718,-71.076548,200005,
canonical-8000015,42.371858,-71.076762,200006,
canonical-8000015,42.371947,-71.076976,200007,
canonical-8000015,42.372070,-71.077361,200008,
canonical-8000015,42.372184,-71.077722,200009,
canonical-8000015,42.373205,-71.079862,200010,
canonical-8000015,42.373447,-71.080345,200011,
canonical-8000015,42.373707,-71.080624,200012,
canonical-8000015,42.373996,-71.080904,200013,
canonical-8000015,42.374127,-71.080999,200014,
canonical-8000015,42.374321,-71.081098,200015,
canonical-8000015,42.374488,-71.081143,200016,
canonical-8000015,42.374584,-71.081169,200017,
canonical-8000015,42.374897,-71.081326,200018,
canonical-8000015,42.375031,-71.081425,200019,
canonical-8000015,42.375151,-71.081576,200020,
canonical-8000015,42.375301,-71.081786,200021,
canonical-8000015,42.375489,-71.082117,200022,
canonical-8000015,42.375632,-71.082422,200023,
canonical-8000015,42.375683,-71.082556,200024,
canonical-8000015,42.375763,-71.082716,200025,
canonical-8000015,42.375833,-71.082850,200026,
canonical-8000015,42.375993,-71.083050,200027,
canonical-8000015,42.376292,-71.083370,200028,
canonical-8000015,42.376632,-71.083716,200029,
canonical-8000015,42.376951,-71.084036,200030,
canonical-8000015,42.378991,-71.085991,200031,
canonical-8000015,42.379253,-71.086292,200032,
canonical-8000015,42.379576,-71.086713,200033,
canonical-8000015,42.379771,-71.086953,200034,
canonical-8000015,42.380373,-71.087547,200035,
canonical-8000015,42.380373,-71.087547,210001,
canonical-8000015,42.381172,-71.088334,210002,
canonical-8000015,42.382746,-71.089925,210003,
canonical-8000015,42.383652,-71.090755,210004,
canonical-8000015,42.384019,-71.091055,210005,
canonical-8000015,42.384551,-71.091464,210006,
canonical-8000015,42.384925,-71.091865,210007,
canonical-8000015,42.385150,-71.092115,210008,
